t;Taylor;RKN
18,21;-1,48144424615707;-1,4322091998456
18,22;-1,51120325776283;-1,4615858144062
18,23;-1,54080802151837;-1,49081325168424
18,24;-1,57025723543053;-1,51989023749193
18,25;-1,59954959796182;-1,54881549748993
18,26;-1,62868380794691;-1,57758775710423
18,27;-1,65765856451283;-1,60620574144671
18,28;-1,6864725670029;-1,63466817523969
18,29;-1,71512451490457;-1,66297378274429
18,30;-1,74361310778109;-1,69112128769282
18,31;-1,77193704520712;-1,71910941322517
18,32;-1,80009502670828;-1,74693688182921
18,33;-1,82808575170482;-1,77460241528539
18,34;-1,85590791945929;-1,80210473461539
18,35;-1,88356022902828;-1,82944256003504
18,36;-1,91104137921844;-1,85661461091145
18,37;-1,93835006854659;-1,8836196057244
18,38;-1,96548499520415;-1,91045626203206
18,39;-1,99244485702575;-1,93712329644108
18,40;-2,01922835146229;-1,96361942458103
18,41;-2,04583417555821;-1,98994336108333
18,42;-2,07226102593324;-2,01609381956455
18,43;-2,09850759876854;-2,04206951261427
18,44;-2,12457258979731;-2,06786915178748
18,45;-2,15045469429983;-2,09349144760143
18,46;-2,17615260710306;-2,11893510953715
18,47;-2,20166502258478;-2,14419884604557
18,48;-2,22699063468224;-2,16928136455821
18,49;-2,25212813690548;-2,19418137150259
18,50;-2,27707622235516;-2,21889757232225
18,51;-2,30183358374513;-2,24342867150157
18,52;-2,32639891342957;-2,26777337259517
18,53;-2,35077090343484;-2,29193037826214
18,54;-2,37494824549601;-2,31589839030499
18,55;-2,39892963109809;-2,33967610971334
18,56;-2,42271375152201;-2,36326223671245
18,57;-2,44629929789523;-2,38665547081643
18,58;-2,46968496124724;-2,40985451088637
18,59;-2,49286943256968;-2,43285805519315
18,60;-2,51585140288128;-2,45566480148518
18,61;-2,53862956329758;-2,47827344706085
18,62;-2,56120260510533;-2,50068268884587
18,63;-2,58356921984177;-2,52289122347543
18,64;-2,60572809937862;-2,54489774738109
18,65;-2,62767793601087;-2,56670095688264
18,66;-2,64941742255027;-2,58829954828462
18,67;-2,67094525242374;-2,60969221797781
18,68;-2,69226011977635;-2,63087766254535
18,69;-2,71336071957923;-2,65185457887385
18,70;-2,73424574774209;-2,6726216642691
18,71;-2,75491390123061;-2,69317761657673
18,72;-2,77536387818843;-2,71352113430753
18,73;-2,79559437806394;-2,73365091676754
18,74;-2,81560410174175;-2,75356566419289
18,75;-2,83539175167881;-2,7732640778894
18,76;-2,8549560320453;-2,7927448603768
18,77;-2,87429564887001;-2,81200671553769
18,78;-2,89340931019049;-2,83104834877114
18,79;-2,91229572620775;-2,84986846715095
18,80;-2,93095360944551;-2,86846577958848
18,81;-2,94938167491409;-2,88683899700011
18,82;-2,96757864027875;-2,90498683247921
18,83;-2,98554322603258;-2,92290800147269
18,84;-3,00327415567383;-2,94060122196203
18,85;-3,02077015588772;-2,95806521464873
18,86;-3,03802995673264;-2,97529870314428
18,87;-3,05505229183072;-2,99230041416443
18,88;-3,07183589856271;-3,00906907772788
18,89;-3,08837951826725;-3,02560342735929
18,90;-3,10468189644428;-3,04190220029651
18,91;-3,12074178296278;-3,05796413770215
18,92;-3,13655793227265;-3,07378798487922
18,93;-3,15212910362067;-3,08937249149104
18,94;-3,16745406127068;-3,10471641178516
18,95;-3,18253157472766;-3,11981850482143
18,96;-3,19736041896591;-3,13467753470398
18,97;-3,21193937466114;-3,14929227081722
18,98;-3,22626722842649;-3,16366148806575
18,99;-3,24034277305231;-3,17778396711809
19,00;-3,25416480774988;-3,19165849465422
19,01;-3,26773213839868;-3,2052838636169
19,02;-3,28104357779755;-3,21865887346662
19,03;-3,29409794591929;-3,23178233044023
19,04;-3,30689407016893;-3,24465304781307
19,05;-3,31943078564551;-3,25726984616469
19,06;-3,33170693540724;-3,26963155364798
19,07;-3,34372137074008;-3,28173700626162
19,08;-3,35547295142966;-3,29358504812598
19,09;-3,36696054603641;-3,3051745317621
19,10;-3,37818303217389;-3,31650431837404
19,11;-3,38913929679026;-3,32757327813415
19,12;-3,39982823645276;-3,33838029047155
19,13;-3,41024875763519;-3,34892424436346
19,14;-3,42039977700833;-3,35920403862951
19,15;-3,43028022173312;-3,36921858222883
19,16;-3,43988902975663;-3,37896679455989
19,17;-3,44922515011079;-3,38844760576306
19,18;-3,45828754321362;-3,3976599570257
19,19;-3,46707518117303;-3,40660280088984
19,20;-3,47558704809311;-3,41527510156224
19,21;-3,48382214038276;-3,42367583522684
19,22;-3,49177946706662;-3,43180399035951
19,23;-3,49945805009819;-3,43965856804494
19,24;-3,50685692467516;-3,44723858229568
19,25;-3,51397513955666;-3,45454306037322
19,26;-3,52081175738261;-3,46157104311098
19,27;-3,52736585499482;-3,46832158523916
19,28;-3,53363652376;-3,47479375571144
19,29;-3,53962286989434;-3,48098663803318
19,30;-3,54532401478987;-3,48689933059146
19,31;-3,55073909534215;-3,49253094698638
19,32;-3,55586726427959;-3,49788061636395
19,33;-3,56070769049396;-3,50294748375021
19,34;-3,56525955937226;-3,5077307103866
19,35;-3,56952207312968;-3,51222947406649
19,36;-3,57349445114368;-3,51644296947271
19,37;-3,57717593028901;-3,52037040851606
19,38;-3,5805657652736;-3,52401102067465
19,39;-3,58366322897532;-3,52736405333401
19,40;-3,58646761277926;-3,53042877212788
19,41;-3,58897822691583;-3,53320446127948
19,42;-3,59119440079912;-3,53569042394339
19,43;-3,59311548336582;-3,53788598254761
19,44;-3,5947408434144;-3,53979047913609
19,45;-3,59606986994444;-3,54140327571123
19,46;-3,59710197249609;-3,54272375457662
19,47;-3,59783658148958;-3,54375131867961
19,48;-3,59827314856453;-3,54448539195386
19,49;-3,59841114691917;-3,54492541966155
19,50;-3,59825007164914;-3,54507086873538
19,51;-3,59778944008599;-3,54492122811995
19,52;-3,59702879213512;-3,5444760091128
19,53;-3,59596769061311;-3,54373474570469
19,54;-3,59460572158434;-3,54269699491911
19,55;-3,59294249469685;-3,54136233715102
19,56;-3,59097764351716;-3,53973037650462
19,57;-3,58871082586422;-3,53780074112998
19,58;-3,58614172414213;-3,53557308355863
19,59;-3,58327004567162;-3,53304708103776
19,60;-3,58009552302029;-3,53022243586318
19,61;-3,57661791433133;-3,52709887571066
19,62;-3,57283700365073;-3,52367615396582
19,63;-3,56875260125284;-3,51995405005225
19,64;-3,56436454396414;-3,51593236975787
19,65;-3,55967269548525;-3,5116109455594
19,66;-3,55467694671086;-3,50698963694482
19,67;-3,54937721604769;-3,5020683307337
19,68;-3,54377344973021;-3,49684694139541
19,69;-3,53786562213413;-3,49132541136489
19,70;-3,53165373608751;-3,4855037113561
19,71;-3,52513782317936;-3,4793818406729
19,72;-3,51831794406564;-3,47295982751734
19,73;-3,51119418877265;-3,46623772929514
19,74;-3,50376667699751;-3,45921563291845
19,75;-3,49603555840583;-3,45189365510557
19,76;-3,48800101292636;-3,44427194267769
19,77;-3,47966325104248;-3,43635067285246
19,78;-3,47102251408055;-3,42813005353429
19,79;-3,46207907449493;-3,41961032360139
19,80;-3,45283323614956;-3,41079175318921
19,81;-3,44328533459606;-3,40167464397051
19,82;-3,4334357373482;-3,39225932943157
19,83;-3,42328484415265;-3,38254617514487
19,84;-3,41283308725594;-3,37253557903769
19,85;-3,40208093166745;-3,36222797165696
19,86;-3,39102887541847;-3,35162381642988
19,87;-3,37967744981704;-3,34072360992053
19,88;-3,3680272196987;-3,32952788208214
19,89;-3,3560787836728;-3,31803719650507
19,90;-3,34383277436451;-3,30625215066028
19,91;-3,3312898586523;-3,29417337613834
19,92;-3,31845073790077;-3,28180153888375
19,93;-3,30531614818887;-3,26913733942454
19,94;-3,29188686053328;-3,25618151309708
19,95;-3,2781636811069;-3,24293483026593
19,96;-3,26414745145244;-3,2293980965387
19,97;-3,24983904869085;-3,21557215297583
19,98;-3,23523938572469;-3,20145787629515
19,99;-3,22034941143616;-3,18705617907118
20,00;-3,20517011087989;-3,17236800992905
20,01;-3,18970250547024;-3,15739435373299
20,02;-3,17394765316313;-3,14213623176922
20,03;-3,15790664863226;-3,1265947019233
20,04;-3,14158062343963;-3,11077085885168
20,05;-3,12497074620034;-3,09466583414752
20,06;-3,1080782227415;-3,07828079650056
20,07;-3,09090429625525;-3,06161695185111
20,08;-3,07345024744572;-3,04467554353795
20,09;-3,05571739466995;-3,0274578524401
20,10;-3,03770709407257;-3,00996519711241
20,11;-3,01942073971436;-2,9921989339149
20,12;-3,00085976369431;-2,97416045713567
20,13;-2,98202563626543;-2,95585119910747
20,14;-2,96291986594401;-2,93727263031771
20,15;-2,94354399961236;-2,91842625951191
20,16;-2,92389962261491;-2,89931363379052
20,17;-2,90398835884763;-2,879936338699
20,18;-2,88381187084073;-2,86029599831117
20,19;-2,86337185983446;-2,84039427530562
20,20;-2,84267006584807;-2,82023287103531
20,21;-2,82170826774183;-2,79981352559008
20,22;-2,80048828327194;-2,77913801785222
20,23;-2,77901196913847;-2,75820816554487
20,24;-2,75728122102605;-2,73702582527328
20,25;-2,73529797363748;-2,71559289255881
20,26;-2,71306420071992;-2,69391130186573
20,27;-2,6905819150839;-2,67198302662059
20,28;-2,66785316861491;-2,64981007922425
20,29;-2,64488005227752;-2,62739451105647
20,30;-2,62166469611207;-2,60473841247298
20,31;-2,59820926922386;-2,58184391279501
20,32;-2,57451597976464;-2,55871318029127
20,33;-2,55058707490664;-2,53534842215219
20,34;-2,52642484080879;-2,51175188445659
20,35;-2,50203160257528;-2,48792585213059
20,36;-2,47740972420642;-2,46387264889865
20,37;-2,45256160854154;-2,43959463722697
20,38;-2,42748969719426;-2,41509421825892
20,39;-2,40219647047971;-2,39037383174262
20,40;-2,37668444733391;-2,36543595595061
20,41;-2,35095618522527;-2,34028310759153
20,42;-2,32501428005795;-2,31491784171391
20,43;-2,29886136606737;-2,28934275160182
20,44;-2,27250011570762;-2,26356046866254
20,45;-2,24593323953075;-2,23757366230622
20,46;-2,21916348605808;-2,21138503981731
20,47;-2,19219364164331;-2,184997346218
20,48;-2,16502653032755;-2,15841336412346
20,49;-2,13766501368613;-2,13163591358892
20,50;-2,11011199066729;-2,10466785194862
20,51;-2,08237039742269;-2,07751207364651
20,52;-2,05444320712964;-2,05017151005882
20,53;-2,0263334298052;-2,02264912930832
20,54;-1,99804411211196;-1,99494793607045
20,55;-1,96957833715569;-1,96707097137116
20,56;-1,94093922427463;-1,93902131237653
20,57;-1,91212992882061;-1,91080207217411
20,58;-1,88315364193189;-1,88241639954606
20,59;-1,85401359029769;-1,85386747873402
20,60;-1,8247130359146;-1,82515852919575
20,61;-1,79525527583456;-1,79629280535345
20,62;-1,76564364190471;-1,76727359633397
20,63;-1,73588150049898;-1,73810422570065
20,64;-1,70597225224138;-1,70878805117704
20,65;-1,67591933172115;-1,67932846436235
20,66;-1,64572620719959;-1,6497288904387
20,67;-1,6153963803088;-1,61999278787021
20,68;-1,58493338574212;-1,59012364809389
20,69;-1,5543407909365;-1,56012499520241
20,70;-1,52362219574666;-1,53000038561866
20,71;-1,4927812321111;-1,49975340776233
20,72;-1,46182156371007;-1,46938768170824
20,73;-1,4307468856154;-1,43890685883675
20,74;-1,39956092393229;-1,40831462147606
20,75;-1,36826743543308;-1,3776146825365
20,76;-1,33687020718304;-1,3468107851369
20,77;-1,30537305615812;-1,31590670222295
20,78;-1,27377982885488;-1,28490623617771
20,79;-1,2420944008924;-1,25381321842425
20,80;-1,21032067660648;-1,22263150902039
20,81;-1,17846258863589;-1,19136499624577
20,82;-1,14652409750092;-1,16001759618104
20,83;-1,11450919117419;-1,12859325227947
20,84;-1,08242188464376;-1,09709593493084
20,85;-1,05026621946859;-1,06552964101773
20,86;-1,01804626332648;-1,03389839346425
20,87;-0,985766109554404;-1,00220624077733
20,88;-0,953429876681372;-0,97045725658044
20,89;-0,92104170795391;-0,938655539140041
20,90;-0,88860577085412;-0,906805210884624
20,91;-0,856126256610455;-0,874910417916498
20,92;-0,823607379701237;-0,842975329516363
20,93;-0,791053377350983;-0,811004137640727
20,94;-0,758468509019614;-0,779001056412242
20,95;-0,725857055884601;-0,746970321603017
20,96;-0,693223320316126;-0,714916190110982
20,97;-0,660571625345318;-0,682842939429369
20,98;-0,627906314125646;-0,650754867109388
20,99;-0,595231749387528;-0,618656290216169
21,00;-0,562552312886251;-0,586551544778042
21,01;-0,52987240484326;-0,554444985229241
21,02;-0,497196443380904;-0,522340983846098
21,03;-0,464528863950716;-0,490243930176824
21,04;-0,431874118755316;-0,458158230464952
21,05;-0,399236676164003;-0,426088307066513
21,06;-0,366621020122147;-0,394038597861062
21,07;-0,334031649554445;-0,362013555656605
21,08;-0,301473077762141;-0,330017647588549
21,09;-0,268949831814299;-0,298055354512743
21,10;-0,236466451933219;-0,266131170392712
21,11;-0,20402749087409;-0,234249601681173
21,12;-0,171637513298974;-0,202415166695944
21,13;-0,139301095145226;-0,170632394990316
21,14;-0,10702282298843;-0,138905826718008
21,15;-0,0748072933999708;-0,107240011992805
21,16;-0,0426591122993316;-0,0756395102429668
21,17;-0,0105828943012203;-0,0441088895605182
21,18;0,0214167379423666;-0,012652726045532
21,19;0,0533351544050402;0,0187243968544999
21,20;0,0851677183537675;0,0500178890100947
21,21;0,116909787021363;0,0812231542798972
21,22;0,148556712283613;0,112335591185379
21,23;0,180103841340926;0,143350593590008
21,24;0,211546517404385;0,174263551382772
21,25;0,242880080386103;0,205069851165945
21,26;0,274099867593756;0,235764876946978
21,27;0,305201214429175;0,266344010834403
21,28;0,336179455090891;0,296802633737623
21,29;0,367029923280501;0,327136126070475
21,30;0,397747952912742;0,357339868458446
21,31;0,428328878829147;0,387409242449413
21,32;0,458768037515165;0,417339631227796
21,33;0,489060767820619;0,447126420331986
21,34;0,519202411683371;0,476764998374931
21,35;0,549188314856078;0,506250757767757
21,36;0,579013827635908;0,535579095446285
21,37;0,608674305597079;0,564745413600329
21,38;0,638165110326108;0,59374512040563
21,39;0,667481610159622;0,622573630758312
21,40;0,696619180924615;0,651226367011719
21,41;0,725573206681007;0,6796987597155
21,42;0,754339080466378;0,70798624835681
21,43;0,782912205042742;0,736084282103501
21,44;0,811287993645222;0,763988320549152
21,45;0,839461870732497;0,791693834459817
21,46;0,867429272738874;0,819196306522343
21,47;0,895185648827864;0,846491232094131
21,48;0,9227264616471;0,873574119954189
21,49;0,95004718808448;0,900440493055356
21,50;0,977143320025387;0,927085889277535
21,51;1,00401036511083;0,953505862181815
21,52;1,03064384749642;0,979695981765324
21,53;1,05703930861192;1,00565183521669
21,54;1,0831923079214;1,03136902767194
21,55;1,10909842368369;1,05684318297075
21,56;1,13475325371309;1,08206994441281
21,57;1,16015241614015;1,10704497551423
21,58;1,18529155017237;1,13176396076389
21,59;1,21016631685473;1,15622260637943
21,60;1,23477239982979;1,1804166410629
21,61;1,25910550609742;1,20434181675581
21,62;1,2831613667737;1,22799390939354
21,63;1,30693573784922;1,25136871965883
21,64;1,33042440094626;1,27446207373434
21,65;1,35362316407503;1,29726982405402
21,66;1,37652786238857;1,31978785005326
21,67;1,39913435893635;1,3420120589175
21,68;1,42143854541624;1,3639383863294
21,69;1,44343634292488;1,38556279721417
21,70;1,46512370270624;1,40688128648305
21,71;1,48649660689811;1,42788987977479
21,72;1,50755106927653;1,44858463419498
21,73;1,52828313599796;1,46896163905297
21,74;1,548688886339;1,48901701659643
21,75;1,56876443343356;1,50874692274323
21,76;1,58850592500728;1,52814754781059
21,77;1,60790954410913;1,54721511724128
21,78;1,62697150983997;1,56594589232686
21,79;1,64568807807797;1,58433617092756
21,80;1,6640555422007;1,60238228818899
21,81;1,68207023380376;1,6200806172552
21,82;1,69972852341585;1,63742756997821
21,83;1,71702682121005;1,65441959762366
21,84;1,73396157771122;1,67105319157262
21,85;1,75052928449934;1,68732488401921
21,86;1,76672647490871;1,70323124866411
21,87;1,78254972472275;1,71876890140362
21,88;1,7979956528644;1,73393450101423
21,89;1,81306092208178;1,74872474983253
21,90;1,82774223962926;1,76313639443035
21,91;1,84203635794343;1,77716622628491
21,92;1,85594007531414;1,79081108244392
21,93;1,86945023655034;1,80406784618541
21,94;1,88256373364048;1,8169334476723
21,95;1,89527750640758;1,82940486460129
21,96;1,90758854315855;1,84147912284629
21,97;1,91949388132788;1,85315329709592
21,98;1,93099060811526;1,86442451148519
21,99;1,94207586111737;1,87528994022103
22,00;1,95274682895334;1,88574680820172
22,01;1,96300075188399;1,89579239162991
22,02;1,97283492242455;1,90542401861921
22,03;1,98224668595089;1,91463906979419
22,04;1,991233441299;1,92343497888361
22,05;1,99979264135756;1,93180923330687
22,06;2,00792179365365;1,93975937475331
22,07;2,0156184609313;1,94728299975461
22,08;2,02288026172274;1,9543777602497
22,09;2,0297048709124;1,96104136414248
22,10;2,03609002029332;1,96727157585195
22,11;2,04203349911602;1,97306621685468
22,12;2,04753315462955;1,97842316621961
22,13;2,05258689261472;1,98334036113492
22,14;2,05719267790932;1,98781579742688
22,15;2,06134853492524;1,99184753007066
22,16;2,06505254815735;1,9954336736928
22,17;2,06830286268398;1,99857240306544
22,18;2,07109768465907;2,00126195359194
22,19;2,07343528179553;2,00350062178406
22,20;2,07531398384009;2,00528676573032
22,21;2,07673218303921;2,00661880555562
22,22;2,07768833459612;2,00749522387189
22,23;2,07818095711879;2,00791456621978
22,24;2,07820863305881;2,00787544150107
22,25;2,07777000914095;2,00737652240201
22,26;2,07686379678336;2,00641654580718
22,27;2,07548877250839;2,00499431320393
22,28;2,07364377834376;2,00310869107729
22,29;2,07132772221406;2,00075861129519
22,30;2,06853957832253;1,99794307148396
22,31;2,06527838752296;1,99466113539393
22,32;2,06154325768158;1,99091193325514
22,33;2,05733336402896;1,98669466212296
22,34;2,05264794950172;1,98200858621364
22,35;2,047486325074;1,97685303722956
22,36;2,04184787007859;1,97122741467426
22,37;2,03573203251767;1,965131186157
22,38;2,02913832936306;1,95856388768688
22,39;2,02206634684577;1,95152512395642
22,40;2,01451574073505;1,94401456861443
22,41;2,00648623660653;1,93603196452821
22,42;1,99797763009963;1,92757712403497
22,43;1,98898978716405;1,91864992918232
22,44;1,97952264429521;1,90925033195786
22,45;1,96957620875873;1,89937835450773
22,46;1,95915055880375;1,88903408934411
22,47;1,94824584386502;1,87821769954149
22,48;1,93686228475378;1,86692941892181
22,49;1,9250001738373;1,85516955222829
22,50;1,91265987520705;1,84293847528787
22,51;1,89984182483537;1,83023663516233
22,52;1,88654653072072;1,81706455028789
22,53;1,87277457302127;1,80342281060332
22,54;1,85852660417696;1,78931207766648
22,55;1,84380334901984;1,77473308475926
22,56;1,82860560487272;1,75968663698084
22,57;1,81293424163604;1,74417361132922
22,58;1,79679020186293;1,72819495677105
22,59;1,7801745008224;1,7117516942996
22,60;1,76308822655068;1,69484491698094
22,61;1,74553253989059;1,67747578998821
22,62;1,7275086745189;1,65964555062402
22,63;1,70901793696178;1,64135550833085
22,64;1,69006170659813;1,62260704468956
22,65;1,67064143565086;1,60340161340578
22,66;1,65075864916607;1,58374074028439
22,67;1,63041494498014;1,56362602319185
22,68;1,60961199367461;1,54305913200652
22,69;1,58835153851894;1,52204180855686
22,70;1,56663539540107;1,50057586654747
22,71;1,54446545274578;1,47866319147311
22,72;1,52184367142079;1,45630574052046
22,73;1,4987720846307;1,4335055424578
22,74;1,47525279779863;1,4102646975125
22,75;1,45128798843563;1,38658537723636
22,76;1,42687990599785;1,36246982435877
22,77;1,40203087173143;1,33792035262768
22,78;1,37674327850515;1,31293934663844
22,79;1,35101959063083;1,28752926165041
22,80;1,32486234367145;1,26169262339149
22,81;1,29827414423705;1,2354320278504
22,82;1,27125766976838;1,20875014105691
22,83;1,24381566830835;1,18164969884984
22,84;1,21595095826124;1,15413350663303
22,85;1,18766642813971;1,12620443911917
22,86;1,15896503629969;1,09786544006152
22,87;1,129849810663;1,06911952197362
22,88;1,10032384842799;1,03996976583694
22,89;1,07039031576792;1,01041932079654
22,90;1,04005244751737;0,980471403844711
22,91;1,00931354684651;0,950129299492713
22,92;0,978176984923455;0,919396359430555
22,93;0,946646200564509;0,888276002174928
22,94;0,914724699872572;0,856771712705276
22,95;0,882416055863575;0,824887042088077
22,96;0,849723908081068;0,792625607089355
22,97;0,816651962198979;0,759991089775483
22,98;0,783203989612599;0,72698723710232
22,99;0,749383827017835;0,693617860492726
23,00;0,715195375978788;0,659886835402515
23,01;0,680642602483696;0,625798100874893
23,02;0,64572953648932;0,591355659083444
23,03;0,610460271453808;0,556563574863716
23,04;0,574838963858104;0,521425975233472
23,05;0,538869832715976;0,485947048901669
23,06;0,502557159072706;0,450131045766226
23,07;0,465905285492526;0,413982276400655
23,08;0,428918615534861;0,377505111529618
23,09;0,391601613219452;0,340703981493492
23,10;0,353958802480428;0,303583375701994
23,11;0,31599476660941;0,26614784207698
23,12;0,277714147687718;0,228401986484451
23,13;0,239121646007765;0,190350472155885
23,14;0,200222019483713;0,151998019098954
23,15;0,161020083051486;0,113349403497724
23,16;0,121520708058216;0,0744094571024148
23,17;0,0817288216412151;0,0351830666088159
23,18;0,041649406096562;-0,00432482697255241
23,19;0,00128749823739864;-0,0441092289574416
23,20;-0,039351811257973;-0,0841650916389437
23,21;-0,0802633785080949;-0,12448731494853
23,22;-0,121442007100359;-0,165070747126963
23,23;-0,162882448772918;-0,20591018540497
23,24;-0,20457940410639;-0,247000376693596
23,25;-0,246527523225266;-0,288336018284104
23,26;-0,288721406508899;-0,329911758557342
23,27;-0,331155605311978;-0,371722197702444
23,28;-0,37382462269437;-0,413761888444774
23,29;-0,416722914160219;-0,456025336782988
23,30;-0,45984488840619;-0,498507002735105
23,31;-0,50318490807874;-0,541201301093461
23,32;-0,546737290540297;-0,584102602188452
23,33;-0,59049630864423;-0,627205232660909
23,34;-0,634456191518489;-0,670503476243019
23,35;-0,678611125357789;-0,713991574547646
23,36;-0,722955254224211;-0,757663727865935
23,37;-0,767482680856103;-0,801514095973068
23,38;-0,812187467485141;-0,845536798942054
23,39;-0,857063636661423;-0,889725917965403
23,40;-0,902105172086478;-0,934075496184573
23,41;-0,947306019454025;-0,978579539527042
23,42;-0,992660087298387;-1,02323201755088
23,43;-1,03816124785039;-1,06802686429666
23,44;-1,08380333790061;-1,11295797914663
23,45;-1,1295801596699;-1,1580192276909
23,46;-1,1754854816869;-1,20320444260067
23,47;-1,22151303967255;-1,24850742450811
23,48;-1,2676565374314;-1,29392194289301
23,49;-1,31390964774951;-1,33944173697594
23,50;-1,36026601329893;-1,38506051661763
23,51;-1,40671924754844;-1,43077196322474
23,52;-1,45326293568054;-1,47656973066158
23,53;-1,49989063551452;-1,52244744616776
23,54;-1,54659587843537;-1,56839871128161
23,55;-1,59337217032846;-1,6144171027692
23,56;-1,64021299251978;-1,66049617355884
23,57;-1,68711180272168;-1,70662945368078
23,58;-1,73406203598384;-1,75281045121217
23,59;-1,78105710564933;-1,79903265322691
23,60;-1,82809040431567;-1,84528952675038
23,61;-1,8751553048007;-1,89157451971875
23,62;-1,92224516111304;-1,93788106194289
23,63;-1,96935330942702;-1,98420256607651
23,64;-2,016473069062;-2,03053242858857
23,65;-2,06359774346573;-2,07686403073965
23,66;-2,11072062120175;-2,12319073956213
23,67;-2,15783497694058;-2,16950590884413
23,68;-2,20493407245457;-2,21580288011688
23,69;-2,25201115761623;-2,2620749836455
23,70;-2,2990594713998;-2,30831553942288
23,71;-2,3460722428861;-2,35451785816666
23,72;-2,39304269227017;-2,40067524231896
23,73;-2,43996403187186;-2,44678098704881
23,74;-2,48682946714894;-2,49282838125708
23,75;-2,53363219771274;-2,53881070858372
23,76;-2,58036541834597;-2,58472124841715
23,77;-2,62702232002276;-2,63055327690564
23,78;-2,67359609093054;-2,67630006797049
23,79;-2,72007991749372;-2,72195489432081
23,80;-2,76646698539892;-2,76751102846978
23,81;-2,81275048062165;-2,8129617437522
23,82;-2,85892359045417;-2,85830031534314
23,83;-2,90497950453442;-2,90352002127749
23,84;-2,95091141587583;-2,94861414347028
23,85;-2,99671252189782;-2,99357596873762
23,86;-3,04237602545683;-3,03839878981797
23,87;-3,08789513587768;-3,08307590639367
23,88;-3,13326306998509;-3,12760062611252
23,89;-3,17847305313522;-3,17196626560925
23,90;-3,22351832024695;-3,21616615152661
23,91;-3,26839211683289;-3,26019362153607
23,92;-3,31308770002975;-3,30404202535779
23,93;-3,35759833962799;-3,34770472577979
23,94;-3,40191731910068;-3,3911750996761
23,95;-3,44603793663109;-3,4344465390237
23,96;-3,48995350613917;-3,47751245191808
23,97;-3,53365735830656;-3,52036626358733
23,98;-3,57714284159988;-3,56300141740443
23,99;-3,62040332329238;-3,60541137589764
24,00;-3,6634321904835;-3,64758962175888
24,01;-3,70622285111633;-3,68952965884982
24,02;-3,74876873499271;-3,7312250132055
24,03;-3,79106329478589;-3,77266923403545
24,04;-3,83310000705039;-3,81385589472195
24,05;-3,87487237322917;-3,85477859381534
24,06;-3,9163739206576;-3,89543095602629
24,07;-3,9575982035643;-3,93580663321466
24,08;-3,99853880406864;-3,97589930537496
24,09;-4,03918933317458;-4,01570268161813
24,10;-4,07954343176086;-4,05521050114956
24,11;-4,11959477156728;-4,09441653424302
24,12;-4,15933705617683;-4,13331458321053
24,13;-4,19876402199365;-4,17189848336789
24,14;-4,23786943921658;-4,21016210399561
24,15;-4,27664711280802;-4,24809934929531
24,16;-4,31509088345815;-4,28570415934123
24,17;-4,35319462854415;-4,32297051102667
24,18;-4,39095226308434;-4,35989241900542
24,19;-4,42835774068706;-4,39646393662766
24,20;-4,46540505449412;-4,43267915687057
24,21;-4,50208823811867;-4,46853221326309
24,22;-4,53840136657726;-4,504017280805
24,23;-4,57433855721606;-4,53912857687993
24,24;-4,6098939706309;-4,57386036216227
24,25;-4,64506181158115;-4,60820694151775
24,26;-4,67983632989714;-4,64216266489755
24,27;-4,71421182138103;-4,67572192822585
24,28;-4,74818262870094;-4,70887917428053
24,29;-4,78174314227825;-4,74162889356698
24,30;-4,81488780116779;-4,77396562518479
24,31;-4,84761109393092;-4,80588395768728
24,32;-4,87990755950118;-4,83737852993356
24,33;-4,9117717880425;-4,86844403193309
24,34;-4,94319842179978;-4,89907520568255
24,35;-4,9741821559416;-4,92926684599486
24,36;-5,00471773939508;-4,95901380132027
24,37;-5,03479997567256;-4,98831097455929
24,38;-5,06442372369013;-5,01715332386732
24,39;-5,09358389857769;-5,04553586345096
24,40;-5,12227547248059;-5,07345366435569
24,41;-5,15049347535253;-5,10090185524494
24,42;-5,17823299573969;-5,12787562317027
24,43;-5,20548918155595;-5,1543702143326
24,44;-5,23225724084897;-5,18038093483445
24,45;-5,25853244255712;-5,2059031514228
24,46;-5,28431011725707;-5,2309322922227
24,47;-5,30958565790188;-5,25546384746143
24,48;-5,33435452054949;-5,27949337018292
24,49;-5,35861222508154;-5,30301647695256
24,50;-5,38235435591224;-5,3260288485521
24,51;-5,40557656268737;-5,3485262306646
24,52;-5,42827456097312;-5,37050443454925
24,53;-5,45044413293468;-5,39195933770597
24,54;-5,47208112800462;-5,41288688452976
24,55;-5,49318146354066;-5,43328308695448
24,56;-5,513741125473;-5,45314402508618
24,57;-5,53375616894088;-5,47246584782569
24,58;-5,55322271891841;-5,4912447734805
24,59;-5,57213697082947;-5,50947709036569
24,60;-5,59049519115163;-5,52715915739391
24,61;-5,60829371800889;-5,54428740465428
24,62;-5,62552896175333;-5,56085833398006
24,63;-5,64219740553532;-5,57686851950512
24,64;-5,65829560586237;-5,59231460820886
24,65;-5,6738201931465;-5,60719332044985
24,66;-5,68876787223996;-5,62150145048779
24,67;-5,70313542295929;-5,63523586699376
24,68;-5,71691970059754;-5,64839351354887
24,69;-5,73011763642466;-5,66097140913096
24,70;-5,74272623817597;-5,67296664858941
24,71;-5,75474259052844;-5,68437640310797
24,72;-5,76616385556505;-5,6951979206555
24,73;-5,77698727322674;-5,70542852642455
