t;RKN
36,70;1,09093279609649
36,75;0,871893972335084
36,80;0,659298552425455
36,85;0,454344055489496
36,90;0,258184762215824
36,95;0,0719252229892732
37,00;-0,103385953659469
37,05;-0,266761997364247
37,10;-0,417283523848131
37,15;-0,554103703277154
37,20;-0,676453019993619
37,25;-0,783643596878513
37,30;-0,875073060041998
37,35;-0,950227922126922
37,40;-1,00868646521834
37,45;-1,05012110716688
37,50;-1,07430023803951
37,55;-1,08108951639201
37,60;-1,07045261809541
37,65;-1,04245143352809
37,70;-0,997245712047836
37,75;-0,935092155766627
37,80;-0,856342967748401
37,85;-0,761443862818195
37,90;-0,650931552193435
37,95;-0,525430716107246
38,00;-0,385650481473053
38,05;-0,232380424423214
38,10;-0,0664861202263069
38,15;0,111095734367046
38,20;0,299362598895561
38,25;0,497251737371742
38,30;0,703646205092386
38,35;0,917381140384144
38,40;1,13725032587858
38,45;1,36201298239579
38,50;1,5904007572079
38,55;1,82112486736108
38,60;2,05288335786309
38,65;2,28436843389799
38,70;2,51427382581355
38,75;2,74130214544346
38,80;2,96417219237534
38,85;3,18162616905773
38,90;3,39243676415245
38,95;3,59541406428006
39,00;3,7894122552719
39,05;3,9733360752264
39,10;4,1461469830638
39,15;4,30686900787369
39,20;4,45459424614581
39,25;4,58848797595498
39,30;4,70779335932586
39,35;4,81183570631994
39,40;4,90002627685203
39,45;4,97186559884429
39,50;5,02694628404592
39,55;5,0649553256725
39,60;5,08567586493345
39,65;5,08898841650357
39,70;5,07487154603795
39,75;5,04340199591147
39,80;4,99475425846811
39,85;4,92919959917248
39,90;4,84710453515059
39,95;4,7489287776698
40,00;4,63522265012356
40,05;4,5066239960365
40,10;4,36385459447413
40,15;4,20771610301235
40,20;4,0390855510793
40,25;3,85891040901156
40,30;3,66820326055323
40,35;3,46803610875737
40,40;3,25953434731157
40,45;3,04387043119176
40,50;2,82225728223977
40,55;2,595941466752
40,60;2,36619618344901
40,65;2,13431410126333
40,70;1,90160008722788
40,75;1,66936386536638
40,80;1,43891264787594
40,85;1,21154378004851
40,90;0,988537440301559
40,95;0,771149436379169
41,00;0,560604138244751
41,05;0,358087587418637
41,10;0,164740821522408
41,15;-0,018346548417689
41,20;-0,190142471776479
41,25;-0,349678268736861
41,30;-0,496054084608095
41,35;-0,62844395736714
41,40;-0,746100469909213
41,45;-0,848358960828436
41,50;-0,934641270031458
41,55;-1,00445899810218
41,60;-1,05741626106962
41,65;-1,09321192506796
41,70;-1,11164130830223
41,75;-1,11259734072826
41,80;-1,09607117490454
41,85;-1,06215224455976
41,90;-1,01102777052523
41,95;-0,942981716788763
42,00;-0,858393202518822
42,05;-0,757734378966698
42,10;-0,641567783163911
42,15;-0,510543183274012
42,20;-0,365393933316787
42,25;-0,206932857741943
42,30;-0,0360476889734088
42,35;0,146303916440547
42,40;0,339099755066202
42,45;0,541258816994538
42,50;0,751647357162225
42,55;0,969085263461691
42,60;1,19235268584898
42,65;1,42019688918978
42,70;1,6513392913253
42,75;1,88448264679706
42,80;2,11831833585017
42,85;2,35153371774157
42,90;2,5828195070172
42,95;2,81087713129197
43,00;3,03442602916963
43,05;3,25221084727486
43,10;3,46300849593644
43,15;3,66563502385398
43,20;3,85895227309748
43,25;4,04187427702302
43,30;4,21337336513256
43,35;4,37248594055211
43,40;4,51831789764286
43,45;4,65004964928172
43,50;4,7669407355416
43,55;4,86833398785465
43,60;4,9536592252395
43,65;5,02243646180425
43,70;5,0742786074835
43,75;5,10889364681623
43,80;5,12608628350552
43,85;5,12575904150349
43,90;5,1079128164202
43,95;5,07264687414476
44,00;5,02015829667453
44,05;4,95074087825537
44,10;4,86478347802631
44,15;4,76276783841691
44,20;4,64526588154888
44,25;4,51293649882835
44,30;4,36652185176351
44,35;4,20684320479089
44,40;4,03479631352383
44,45;3,85134639433637
44,50;3,65752270354927
44,55;3,45441275667975
44,60;3,24315622024009
44,65;3,02493851041105
44,70;2,8009841345643
44,75;2,57254981305371
44,80;2,34091741993064
44,85;2,10738678225694
44,90;1,87326837848396
44,95;1,63987597693399
45,00;1,40851925575716
45,05;1,18049644584143
45,10;0,957087038024331
45,15;0,739544595594143
45,20;0,529089712476227
45,25;0,326903156681797
45,30;0,134119237555029
45,35;-0,0481805659033594
45,40;-0,218973679825368
45,45;-0,377302179235825
45,50;-0,522278168502001
45,55;-0,653088768233526
45,60;-0,769000680605507
45,65;-0,869364307447403
45,70;-0,953617397954152
45,75;-1,02128820552003
45,80;-1,07199813595499
45,85;-1,10546387220212
45,90;-1,12149896361769
45,95;-1,12001487088475
46,00;-1,10102146069136
46,05;-1,06462694739732
46,10;-1,011037282022
46,15;-0,940554991992257
46,20;-0,853577478176872
46,25;-0,750594778784706
46,30;-0,632186812700222
46,35;-0,499020117756394
46,40;-0,351844102283815
46,45;-0,191486831010713
46,50;-0,018850369005917
46,55;0,165094290159003
46,60;0,359312683515206
46,65;0,562712694379735
46,70;0,774150691922264
46,75;0,992437960100982
46,80;1,21634737982682
46,85;1,44462032679209
46,90;1,67597374618759
46,95;1,90910736453835
47,00;2,1427109981176
47,05;2,37547191685629
47,10;2,60608222235373
47,15;2,83324619851622
47,20;3,05568759350485
47,25;3,27215679206022
47,30;3,48143783788854
47,35;3,68235526663694
47,40;3,87378071105112
47,45;4,05463924118959
47,50;4,22391540405846
47,55;4,38065892872129
47,60;4,52399006481921
47,65;4,65310452449786
47,70;4,76727799996776
47,75;4,86587023131056
47,80;4,94832860167259
47,85;5,01419123964413
47,90;5,0630896113939
47,95;5,09475058799677
48,00;5,10899797634338
48,05;5,10575350503646
48,10;5,08503725974224
48,15;5,04696756556127
48,20;4,99176031709126
48,25;4,91972775995999
48,30;4,83127673069006
48,35;4,7269063648024
48,40;4,60720528605514
48,45;4,4728482926311
48,50;4,32459255891548
48,55;4,16327337422836
48,60;3,9897994424797
48,65;3,80514776918284
48,70;3,61035816458212
48,75;3,40652739380812
48,80;3,19480300695826
48,85;2,9763768837995
48,90;2,75247852939396
48,95;2,52436815834832
49,00;2,29332960657561
49,05;2,06066311042759
49,10;1,82767799380072
49,15;1,59568530433611
49,20;1,36599044011902
49,25;1,13988580833686
49,30;0,918643557174085
49,35;0,703508421810291
49,40;0,495690724745689
49,45;0,296359569809981
49,50;0,106636268121122
49,55;-0,0724119670441022
49,60;-0,239778021018228
49,65;-0,394520540412257
49,70;-0,535769225849463
49,75;-0,662729725007934
49,80;-0,774688098463624
49,85;-0,871014833228009
49,90;-0,95116838141794
49,95;-1,0146982041656
50,00;-1,06124730365862
50,05;-1,09055422907882
50,10;-1,10245454516615
50,15;-1,09688175515653
50,20;-1,07386767290976
50,25;-1,03354224214162
50,30;-0,976132803782413
50,35;-0,901962815588044
50,40;-0,811450031209133
50,45;-0,705104148963418
50,50;-0,583523943538255
50,55;-0,447393896757538
50,60;-0,29748034636394
50,65;-0,134627174477513
50,70;0,0402489400200751
50,75;0,226163678474465
50,80;0,422070619817702
50,85;0,626867127155871
50,90;0,839400550480034
50,95;1,05847471061783
51,00;1,28285662796182
51,05;1,51128345813449
51,10;1,74246959558616
51,15;1,97511390517823
51,20;2,20790704108432
51,25;2,4395388118512
51,30;2,66870555020205
51,35;2,89411744613769
51,40;3,11450580209841
51,45;3,3286301693869
51,50;3,53528532572088
51,55;3,73330805467735
51,60;3,9215836889043
51,65;4,09905238030437
51,70;4,26471506193004
51,75;4,41763906806358
51,80;4,55696338087713
51,85;4,68190347416796
51,90;4,79175572692966
51,95;4,88590138193901
52,00;4,96381002709641
52,05;5,02504257994165
52,10;5,06925375856015
52,15;5,09619402498318
52,20;5,1057109901514
52,25;5,09775027253906
52,30;5,07235580560798
52,35;5,02966959235989
52,40;4,96993090836464
52,45;4,8934749577429
52,50;4,80073098965836
52,55;4,69221988590761
52,60;4,56855123317031
52,65;4,43041989637988
52,70;4,27860211248014
52,75;4,11395112653051
52,80;3,93739239469558
52,85;3,74991838109042
52,90;3,552582977737
52,95;3,34649557900621
53,00;3,13281484386314
53,05;2,9127421809887
53,10;2,68751499340929
53,15;2,45839972061841
53,20;2,22668471731334
53,25;1,99367300878849
53,30;1,76067496372121
53,35;1,52900092555028
53,40;1,2999538438804
53,45;1,07482194734635
53,50;0,854871499137222
53,55;0,641339675916911
53,60;0,435427610183398
53,65;0,23829363519051
53,70;0,0510467704173048
53,75;-0,125259515782157
53,80;-0,289633231274145
53,85;-0,441149439666661
53,90;-0,578955462880703
53,95;-0,702275677514478
54,00;-0,810415878027362
54,05;-0,902767182205899
54,10;-0,978809456947502
54,15;-1,03811424509447
54,20;-1,08034717685614
54,25;-1,10526985225502
54,30;-1,11274118400644
54,35;-1,10271819327562
54,40;-1,07525625383136
54,45;-1,03050878321787
54,50;-0,968726382674541
54,55;-0,890255430633527
54,60;-0,795536137697022
54,65;-0,685100074023975
54,70;-0,55956718302257
54,75;-0,419642298133006
54,80;-0,26611118227915
54,85;-0,0998361122514989
54,90;0,0782489671573383
54,95;0,26714369202425
55,00;0,465786901667853
55,05;0,673062602914709
55,10;0,887806242730437
55,15;1,10881125395262
55,20;1,33483583732671
55,25;1,56460994171736
55,30;1,79684240325295
55,35;2,03022820326759
55,40;2,26345580423627
55,45;2,49521452246042
55,50;2,72420189605402
55,55;2,94913100680667
55,60;3,16873771475896
55,65;3,38178776481618
55,70;3,58708372544528
55,75;3,78347172044406
55,80;3,96984791593461
55,85;4,14516472610896
55,90;4,3084367028359
55,95;4,45874607601524
56,00;4,5952479135288
56,05;4,71717487177648
56,10;4,82384151008673
56,15;4,9146481447431
56,20;4,98908422095645
56,25;5,04673118382248
56,30;5,08726483212097
56,35;5,1104571417206
56,40;5,11617754833474
56,45;5,10439368241371
56,50;5,07517155203843
56,55;5,02867517278424
56,60;4,96516564663259
56,65;4,88499969510583
56,70;4,78862765486863
56,75;4,67659094706193
56,80;4,54951903459362
56,85;4,40812588448917
56,90;4,25320595518813
